"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Ecuador","ECU","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.93100023269653","6.11299991607666","6.14799976348877","5.9980001449585","6.1710000038147","6.23600006103516","6.07200002670288","6.13800001144409","6.86100006103516","6.45800018310547","5.26300001144409","5.65199995040894","6.1560001373291","5.71099996566772","4.70800018310547","4.36800003051758","3.91499996185303","5.00400018692017","5.88899993896484","4.97200012207031","4.28900003433228","3.81900000572205","3.66199994087219","4.14099979400635","4.52099990844727","5.84800004959106","4.92799997329712","4.39099979400635","4.59100008010864","7.33099985122681","5.70900011062622",
"Egypt, Arab Rep.","EGY","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0069999694824","17.0130004882813","22.3190002441406","22.7670001983643","23.6730003356934","18.5130004882813","19.7569999694824","19.5809993743896","19.0650005340576","22.7859992980957","21.7919998168945","24.0380001068115","23.378999710083","26.3990001678467","24.5839996337891","23.7740001678467","18.2819995880127","18.7320003509521","22.2040004730225","21.9699993133545","22.3439998626709","23.9409999847412","24.117000579834","23.943000793457","24.7140007019043","23.5480003356934","22.8619995117188","21.3689994812012","21.3519992828369","17.576000213623","15.9309997558594",
"Euro area","EMU","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8717852672373","11.519276443702","13.0296533957885","14.1257824425322","13.9828768908854","14.020189284051","13.9408973163767","13.5224816330115","12.6395549196518","11.4500343921724","9.92006226582925","9.99394967621398","10.1314340237274","10.3789865752322","10.1253619171961","9.43233698984093","8.46787949427283","8.26495490290523","9.7011143807255","10.2324293997639","10.3367423620419","11.4253840993557","12.0223669808812","11.7554050693315","11.0133101343949","10.3391985419067","9.41447033000645","8.54076657715951","7.8950444838515","8.19226751492738","8.0950543864994",
"Eritrea","ERI","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7649998664856","5.88399982452393","5.90999984741211","5.95100021362305","5.84800004959106","5.84999990463257","6.00699996948242","6.07600021362305","6.1269998550415","6.125","6.30700016021729","6.36399984359741","6.40299987792969","6.32800006866455","6.40899991989136","6.44199991226196","6.4689998626709","6.42399978637695","6.5310001373291","6.88899993896484","6.75699996948242","6.65000009536743","6.53200006484985","6.53499984741211","6.6269998550415","6.60900020599365","6.55000019073486","6.38399982452393","6.37799978256226","7.94000005722046","7.59100008010864",
"Spain","ESP","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3139991760254","25.2670001983643","28.7600002288818","31.617000579834","30.5669994354248","29.5470008850098","28.0130004882813","26.632999420166","22.8449993133545","20.3560009002686","15.0469999313354","16.05299949646","15.6850004196167","15.0389995574951","11.9969997406006","11.3439998626709","10.6999998092651","12.8400001525879","18.1350002288818","20.2210006713867","21.8139991760254","25.0349998474121","26.6690006256104","25.42799949646","23.556999206543","21.3889999389648","19.0270004272461","17.0200004577637","15.9899997711182","17.4300003051758","16.7180004119873",
"Estonia","EST","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.52799999713898","3.45700001716614","6.63500022888184","7.92799997329712","8.85700035095215","9.23099994659424","9.53800010681152","8.50399971008301","10.1330003738403","11.6079998016357","13.2320003509521","8.68299961090088","10.3819999694824","8.82600021362305","6.90399980545044","5.58500003814697","3.75699996948242","5.13199996948242","10.3000001907349","14.0950002670288","11.5790004730225","9.09799957275391","8.15499973297119","6.80800008773804","6.31799983978271","6.15399980545044","5.24900007247925","5.25500011444092","4.9210000038147","6.77400016784668","5.55000019073486",
"Ethiopia","ETH","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.31599998474121","3.33299994468689","3.19799995422363","3.26799988746643","3.59899997711182","3.89800000190735","4.31899976730347","4.72800016403198","4.98799991607666","4.7039999961853","4.40899991989136","4.19299983978271","3.94600009918213","3.55100011825562","3.29299998283386","3.25500011444092","3.20600008964539","3.16799998283386","3.13800001144409","3.07100009918213","3.03600001335144","3.00699996948242","2.95199990272522","3.17600011825562","3.3989999294281","3.62199997901917","3.84500002861023","4.06699991226196","4.28900003433228","5.26800012588501","5.14799976348877",
"European Union","EUU","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4469422563652","11.1854739121527","12.6166799385563","13.3298947834574","13.0197979119303","12.9533407249995","12.6802488704702","12.2714309520168","11.8278159402972","11.4973818991848","10.5302280229273","10.6710861367133","10.6045724874607","10.759067108744","10.5556075463127","9.58895819232602","8.31923710616295","7.88496743547115","9.25866929761617","9.92639073843349","10.0574344998994","10.952877336938","11.456814618452","11.026815080065","10.1822037086708","9.36773050985239","8.42811891038987","7.56272508611233","7.01389092285661","7.36119273541491","7.33549784436805",
"Fragile and conflict affected situations","FCS","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.96750935678805","3.8577548316194","3.80451876943561","4.02936404459604","4.66390438538032","5.09603521596379","5.28823793462398","5.62431908991095","5.85834798557519","5.81437713478579","5.7666727452641","5.81350894181455","5.72993645476142","5.57408227398991","5.1924301959795","5.10557437700492","5.00317286999539","4.98903444900374","5.20004982111589","5.31232502719797","5.41611760721505","5.46393384346029","5.47415080536548","5.63793426027309","5.78351524227407","5.87554200502901","6.09150014789142","6.07704652352554","6.17484352222083","7.04109957382876","7.34089209543418",
"Finland","FIN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.02500009536743","9.65100002288818","14.4200000762939","14.875","16.1490001678467","15.5539999008179","15.1809997558594","13.5780000686646","12.4429998397827","11.9890003204346","10.7600002288818","10.164999961853","9.9379997253418","10.5740003585815","8.60799980163574","8.08300018310547","7.18599987030029","6.69299983978271","7.56899976730347","7.63600015640259","7.09700012207031","7.05100011825562","7.51599979400635","7.94600009918213","8.84200000762939","8.58100032806396","8.39000034332275","7.2979998588562","6.16400003433228","7.48799991607666","7.05600023269653",
"Fiji","FJI","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.96400022506714","5.67700004577637","5.84100008010864","5.76100015640259","5.88000011444092","5.82299995422363","6.10699987411499","6.00099992752075","5.75600004196167","6.16900014877319","6.05700016021729","6.04099988937378","6.15500020980835","6.02400016784668","5.16699981689453","5.03499984741211","5.02600002288818","4.88700008392334","4.88000011444092","4.68300008773804","4.62200021743774","4.83400011062622","4.91400003433228","5.06500005722046","5.28700017929077","5.55200004577637","5.4520001411438","5.49700021743774","5.63399982452393","5.91800022125244","6.22800016403198",
"France","FRA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6300001144409","12.8479995727539","13.418999671936","14.4949998855591","14.0609998703003","14.503999710083","14.4370002746582","14.1110000610352","13.9090003967285","12.1949996948242","10.5080003738403","9.79699993133545","9.13399982452393","9.87199974060059","9.26599979400635","9.11299991607666","8.0930004119873","7.43900012969971","8.80300045013428","9.06900024414063","9.11900043487549","9.35799980163574","9.78999996185303","10.0260000228882","9.9040002822876","9.85299968719482","9.37399959564209","9.06099987030029","8.34799957275391","7.95300006866455","7.75299978256226",
"Faroe Islands","FRO","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1259994506836","16.2080001831055","15.9919996261597","16.5639991760254","17.113000869751","17.7159996032715","18.2549991607666","18.8880004882813","19.7509994506836","20.1909999847412","20.6940002441406","21.3470001220703","21.8840007781982","22.5219993591309","23.076000213623","24.4370002746582","25.4039993286133","26.8950004577637","28.0149993896484","29.0200004577637","28.9069995880127","28.8589992523193","28.7439994812012","28.6870002746582","28.5990009307861","28.5890007019043","28.5629997253418","28.4650001525879","28.2740001678467","29.2889995574951","29.69700050354",
"United Kingdom","GBR","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.40700006484985","7.42500019073486","7.75899982452393","7.40000009536743","6.92399978637695","6.32999992370605","5.81099987030029","5.35599994659424","5.14799976348877","4.86100006103516","4.11600017547607","4.36199998855591","4.06400012969971","4.18499994277954","4.28999996185303","4.94999980926514","4.95699977874756","5.09499979019165","6.42000007629395","6.88100004196167","7.34200000762939","7.38100004196167","7.03299999237061","5.82100009918213","5.12400007247925","4.68200016021729","4.2189998626709","3.94199991226196","3.53399991989136","4.15500020980835","4.5939998626709",
"Georgia","GEO","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.57299995422363","5.1399998664856","5.13500022888184","7.97900009155273","7.20800018310547","10.8879995346069","10.871000289917","13.7159996032715","12.164999961853","10.5030002593994","10.6520004272461","11.0100002288818","11.5410003662109","11.7799997329712","12.6899995803833","11.6730003356934","12.5740003585815","17.5909996032715","19.076000213623","17.556999206543","17.375","18.3500003814697","16.17799949646","14.4799995422363","13.9359998703003","12.5780000686646","12.7239999771118","11.2449998855591","10.168999671936","10.2259998321533","10.8549995422363",
"Ghana","GHA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.51999998092651","5.60500001907349","6.12099981307983","6.69000005722046","7.20800018310547","7.73299980163574","8.28299999237061","8.80799961090088","10.7550001144409","10.7370004653931","9.74499988555908","8.7480001449585","7.74700021743774","6.75600004196167","5.76599979400635","4.77299976348877","5.08400011062622","5.28000020980835","5.63500022888184","5.85900020599365","4.60699987411499","3.52099990844727","2.375","4.48400020599365","6.57999992370605","5.05100011825562","3.4909999370575","3.5550000667572","3.59400010108948","3.83500003814697","4.10400009155273",
"Gibraltar","GIB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.80399990081787","3.77099990844727","3.72099995613098","3.71199989318848","3.67899990081787","3.65499997138977","3.62199997901917","3.62100005149841","3.59299993515015","3.58800005912781","3.54999995231628","3.50600004196167","3.64400005340576","3.71399998664856","3.79299998283386","3.90700006484985","3.91000008583069","4.03700017929077","4.20900011062622","4.2039999961853","4.28200006484985","4.36899995803833","4.49499988555908","4.59499979019165","4.69000005722046","4.66499996185303","4.77299976348877","4.94799995422363","5.06699991226196","5.88899993896484","5.91200017929077",
"Gambia, The","GMB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2530002593994","10.3719997406006","10.5019998550415","10.6630001068115","10.7469997406006","10.8179998397827","10.8620004653931","10.9989995956421","11.0410003662109","11.1719999313354","11.2779998779297","11.6090002059937","11.4890003204346","11.6090002059937","11.9670000076294","12.0559997558594","12.1020002365112","12.1619997024536","12.2959995269775","12.4630002975464","12.9940004348755","12.7910003662109","11.1990003585815","9.64999961853027","7.92700004577637","6.35799980163574","4.73999977111816","3.15300011634827","3.21700000762939","3.93899989128113","3.99399995803833",
"Guinea-Bissau","GNB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.88000011444092","2.90000009536743","2.89000010490417","2.87899994850159","2.86700010299683","2.82599997520447","2.84500002861023","3.01500010490417","2.85999989509583","2.83200001716614","2.84100008010864","2.8510000705719","2.83699989318848","2.8199999332428","2.80599999427795","2.80900001525879","2.79800009727478","2.79099988937378","2.78299999237061","2.76900005340576","2.74499988555908","2.78299999237061","2.75099992752075","2.75300002098084","2.71900010108948","2.70900011062622","2.70000004768372","2.71199989318848","2.71099996566772","3.03099989891052","3.22399997711182",
"Equatorial Guinea","GNQ","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.97499990463257","8.13199996948242","8.22399997711182","8.31999969482422","8.38799953460693","8.52000045776367","8.62600040435791","8.64799976348877","8.66699981689453","8.64700031280518","8.93200016021729","9.05399990081787","9.16499996185303","9.11299991607666","9.15900039672852","9.10799980163574","9.07299995422363","9.04399967193604","9.23700046539307","9.72299957275391","9.5959997177124","9.46599960327148","9.2810001373291","9.22900009155273","9.29599952697754","9.28299999237061","9.24400043487549","9.11100006103516","9.17599964141846","10.1180000305176","10.1529998779297",
"Greece","GRC","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0010004043579","13.0609998703003","13.8030004501343","13.8330001831055","13.9530000686646","15.673999786377","15.0609998703003","16.818000793457","18.3279991149902","17.1490001678467","16.0130004882813","15.4469995498657","14.5520000457764","16.0669994354248","15.5260000228882","13.8450002670288","12.9879999160767","11.5640001296997","13.331000328064","16.3719997406006","21.5380001068115","28.2399997711182","31.3799991607666","30.1790008544922","28.8589992523193","28.0919990539551","26.0559997558594","24.2080001831055","21.4750003814697","19.7759990692139","18.8740005493164",
"Grenada","GRD","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.36700010299683","3.33999991416931","3.36500000953674","3.3659999370575","3.34500002861023","3.3989999294281","3.3659999370575","3.35199999809265","3.3840000629425","3.39400005340576","3.43099999427795","3.39499998092651","3.43199992179871","3.38599991798401","3.45799994468689","3.4779999256134","3.52600002288818","3.68300008773804","3.83899998664856","3.84500002861023","3.63299989700317","3.45499992370605","3.66799998283386","3.39499998092651","3.55900001525879","3.47300004959106","3.52999997138977","2.81699991226196","2.93700003623962","4.18400001525879","3.84400010108948",
"Guam","GUM","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.38499999046326","3.70000004768372","5.15500020980835","6.9210000038147","7.06799983978271","7.30900001525879","8.44699954986572","6.7039999961853","12.003999710083","13.1129999160767","11.2390003204346","9.62399959564209","8.87899971008301","7.75799989700317","7.72599983215332","7.57100009918213","9.95499992370605","9.8120002746582","9.87899971008301","9.29300022125244","15.8299999237061","11.5459995269775","10.9020004272461","7.21700000762939","6.56300020217896","5.14400005340576","5.18100023269653","5.29899978637695","5.24200010299683","6.23600006103516","6.03299999237061",
"Guyana","GUY","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2220001220703","15.1520004272461","15.0989999771118","15.0930004119873","15.1619997024536","15.1079998016357","15.1440000534058","15.298999786377","15.2119998931885","15.298999786377","15.2320003509521","15.2569999694824","14.8559999465942","14.3819999694824","13.9700002670288","13.4750003814697","13.6979999542236","14.0539999008179","14.2679996490479","14.5209999084473","14.7419996261597","14.9940004348755","15.2749996185303","15.5579996109009","15.8229999542236","16.0020008087158","16.246000289917","16.4939994812012","15.0930004119873","17.0909996032715","16.6229991912842",
"High income","HIC","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.40472513322807","7.87728556487395","8.37897525348777","8.49377139317634","8.19535224774137","8.11129638017264","7.84939102290266","7.72735888330641","7.50568539389233","7.1515342933117","6.94015049973432","7.36738414357562","7.41034648850225","7.32127540239061","7.12113042639672","6.57033030755264","5.98927355077928","6.10592325544459","7.72023374824803","8.0700453157538","7.99742251186428","8.15313951483102","8.01160773774504","7.49386110892207","6.88618990362968","6.42963497998709","5.87309482712468","5.34739146892843","5.04989601889193","6.88871547301059","5.86562797180761",
"Hong Kong SAR, China","HKG","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.58800005912781","1.89100003242493","1.94099998474121","1.70099997520447","2.93600010871887","2.38499999046326","2.07399988174438","4.02199983596802","5.07499980926514","4.01100015640259","3.85800004005432","5.89599990844727","6.18499994277954","5.5460000038147","4.40999984741211","3.72399997711182","3.37400007247925","2.97900009155273","4.3270001411438","3.49799990653992","2.79500007629395","2.76200008392334","2.97000002861023","3.01099991798401","3.17700004577637","3.07800006866455","2.85599994659424","2.42300009727478","2.29500007629395","4.73400020599365","4.21000003814697",
"Honduras","HND","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40100002288818","2.93300008773804","3.08400011062622","3.28999996185303","3.39199995994568","4.41599988937378","3.3199999332428","4.35599994659424","3.79200005531311","3.87400007247925","4.07999992370605","4.80399990081787","6.56799983978271","8.3439998626709","6.47100019454956","4.43699979782104","4.35300016403198","3.88700008392334","4.31500005722046","5.47300004959106","6.41900014877319","5.19299983978271","7.5770001411438","9.41899967193604","9.00800037384033","9.06799983978271","8.05799961090088","7.21500015258789","7.78200006484985","13.9370002746582","10.7320003509521",
"Heavily indebted poor countries (HIPC)","HPC","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.87026471316696","4.96466270699563","4.93068441378717","4.90535414522686","4.84986116725496","4.91607409983858","4.96752830626303","5.03411087487146","5.17968164438208","5.1846168560461","5.10518190404161","5.12873506578074","5.16045051516779","5.04692047486028","4.90968770184533","4.90638662375062","4.87520961884409","4.86162912234237","5.07846013583966","5.35127685812349","5.3203839566896","5.14462242563614","4.86699722352976","4.87678938258096","5.05288664558584","5.00642802351196","5.04081879175607","4.98809978973187","5.01823070122329","5.90949469808911","5.67382425945981",
"Croatia","HRV","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.168999671936","11.1199998855591","10.8690004348755","10.91100025177","10.5310001373291","10.1110000610352","10.1499996185303","12.0839996337891","14.5310001373291","17.3290004730225","17.882999420166","17.2999992370605","15.6389999389648","15.2840003967285","13.8529996871948","12.6859998703003","11.3400001525879","10.3430004119873","10.7019996643066","12.3059997558594","13.7239999771118","15.9790000915527","16.7569999694824","18.2679996490479","16.9050006866455","13.7910003662109","11.9139995574951","9.34700012207031","7.16800022125244","7.58099985122681","8.02299976348877",
"Haiti","HTI","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.80200004577637","8.85700035095215","8.80399990081787","8.83800029754639","8.48799991607666","8.50699996948242","8.4680004119873","8.41600036621094","8.34799957275391","9.69699954986572","11.0690002441406","12.4040002822876","13.7180004119873","15.1770000457764","16.423999786377","17.8120002746582","19.0849990844727","18.738000869751","18.2390003204346","18.1469993591309","17.4290008544922","17.1359996795654","16.9309997558594","16.8929996490479","16.7770004272461","16.7049999237061","16.5970001220703","16.5319995880127","16.5440006256104","17.8349990844727","17.9580001831055",
"Hungary","HUN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.62400007247925","8.71199989318848","10.3819999694824","9.36499977111816","8.69099998474121","9.02499961853027","7.85400009155273","8.09500026702881","6.22100019454956","5.78599977493286","4.87400007247925","5.07600021362305","5.38500022888184","5.85699987411499","7.42899990081787","7.90999984741211","7.73899984359741","8.00599956512451","9.73600006103516","10.6569995880127","10.9809999465942","10.6059999465942","10.1420001983643","7.91499996185303","7.03800010681152","5.10500001907349","4.5770001411438","3.99000000953674","3.49699997901917","4.48199987411499","4.24300003051758",
"IBRD only","IBD","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.45861260147504","4.43805489303622","4.71257329015923","5.17804893724682","5.57699226851117","5.7530660695916","5.96323625983439","6.20459257824036","6.46823131942748","6.38817885858909","6.58871098974703","6.81315911033668","7.00697915846514","6.96378505628456","6.91264368714305","6.59749502927296","6.35925131718532","6.23978962396679","6.54560691263355","6.36173077517878","6.1591474953223","6.00155450946897","5.98256588549809","5.91778673791069","6.1047193844178","6.23278189750371","6.19094617650169","6.03844571658421","5.92228085733009","6.82175361280428","6.36355878917053",
"IDA & IBRD total","IBT","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.39425109483644","4.38821385977051","4.63272040084397","5.04556370028622","5.38103650200452","5.55571281146767","5.73767707309035","5.96398850644821","6.19381134800541","6.12541671172259","6.28153536981502","6.45609760438253","6.60826276670187","6.56126937231136","6.50679233595077","6.22953127479655","6.02827246344562","5.9304545466211","6.19099740774112","6.02797790868522","5.87127642067757","5.75437849017832","5.73378908411788","5.66427230427538","5.88880023728079","5.98252573940074","5.9548571882474","5.82630029455479","5.77784548685136","6.68828017341617","6.36191049324578",
"IDA total","IDA","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.06543521598311","4.13617716676663","4.23530646231131","4.39389764403221","4.42375912275863","4.6050915518191","4.66302890659438","4.82711987340942","4.90805382320296","4.9087954472054","4.87996340370694","4.85198710408293","4.84463052790588","4.80831797609692","4.76273498758475","4.67112179763109","4.64274457170694","4.65996085867009","4.76095332750795","4.71390151784728","4.75872212595061","4.81019681321167","4.80212540083454","4.73777142708149","5.12020973642084","5.11181197195831","5.15755608897391","5.12800498634829","5.30460401706224","6.2720533137636","6.35657934576521",
"IDA blend","IDB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.65088639974308","3.78338728145954","4.20321083916352","4.57478215829792","4.72827472974224","5.14912702804213","5.13639104004467","5.44969954485508","5.37252016314334","5.1273502357005","4.92028818098027","4.65987049466219","4.43617778918764","4.19244534020252","3.97078522960069","3.75161242251904","3.54039952394828","3.59302672783511","3.55554578641278","3.64367292303861","3.52368191944979","3.69864572942347","3.90206741950711","3.68832431810581","4.70711322461485","4.71205078413742","4.87940814062167","4.98553745863965","5.56655739667091","6.68562371699755","6.79437247697715",
"Indonesia","IDN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.98799991607666","2.96399998664856","3.02800011634827","5.15100002288818","5.5019998550415","5.89599990844727","5.64699983596802","6.1269998550415","6.88600015640259","6.71700000762939","7.38000011444092","7.8439998626709","8.3120002746582","9.18200016021729","10.0430002212524","9.2810001373291","9.90499973297119","8.10400009155273","6.70499992370605","6.38800001144409","5.56500005722046","4.78599977493286","4.27199983596802","3.88199996948242","4.4229998588562","3.86899995803833","3.48000001907349","4.18300008773804","3.34800004959106","3.76600003242493","3.15199995040894",
"IDA only","IDX","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23441728569943","4.2804993769372","4.24850194794264","4.31930815576634","4.300455412091","4.38168759060744","4.4655481025629","4.56595474156055","4.71235063474861","4.81598604947785","4.8627836147279","4.93383897574415","5.01974594352095","5.07403895586703","5.10580278482167","5.07254992625062","5.12650608444205","5.13015613264072","5.29750829285306","5.19498099938965","5.31538221957762","5.30356562674636","5.19352384410447","5.19307851146587","5.3002241038142","5.284011723893","5.2752553894687","5.18764077829018","5.19338058237295","6.09567860393998","6.15758042986487",
"Isle of Man","IMN","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.76100015640259","6.78800010681152","6.73199987411499","6.71799993515015","6.93499994277954","7.13600015640259","7.27899980545044","7.51599979400635","7.7649998664856","7.875","8.0939998626709","8.27600002288818","8.55700016021729","8.76099967956543","8.96399974822998","8.8730001449585","8.77200031280518","8.58699989318848","8.58800029754639","8.50699996948242","8.35000038146973","8.26200008392334","8.18599987030029","8.11200046539307","8.0290002822876","7.94000005722046","7.82000017166138","7.72100019454956","6.06599998474121","8.67399978637695","6.90100002288818",
"Not classified","INX","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
